thinness_combined,log_gdp,log_population,gdp_expenditure,schooling,dum_Developing,dum_Developed,lifeexpectancy,gdp,totalexpenditure,avg_bmi
7.0,6.849794093006844,14.067600685312852,4331.52137925,10.7,True,False,59.7,943.686575,4.59,25.2
7.15,6.8192163270437645,9.57851889529833,4201.077634974,10.3,True,False,59.5,915.2674586,4.59,24.6
7.35,6.730964519094359,13.78805302650616,4072.4617860000003,10.0,True,False,59.3,837.9551,4.86,24.1
7.55,6.716525504051686,11.458279187190199,4435.312757598001,9.8,True,False,59.1,825.9427854,5.37,23.5
7.699999999999999,6.630282215474617,16.034633495297207,3750.5950713,9.5,True,False,58.7,757.695974,4.95,23.0
7.85,6.676393588578994,13.703993350939326,3538.7978378000003,9.3,True,False,58.4,793.45243,4.46,22.5
8.05,4.408563275267341,15.978479038022327,345.03566916000005,9.1,True,False,57.6,82.1513498,4.2,22.0
8.25,4.33775362714814,15.950243820908172,348.23615645,8.9,True,False,57.1,76.535419,4.55,21.5
8.45,6.439093469094019,15.921703080145873,2972.7362,8.7,True,False,56.8,625.8392,4.75,21.0
8.649999999999999,4.1239029922952914,15.892727752617484,292.31389121,8.5,True,False,56.5,61.799977,4.73,2.5
8.850000000000001,6.369033335983597,8.955964118230874,2660.7304238399997,8.1,True,False,56.1,583.493514,4.56,2.1
9.05,6.2524668936245575,13.531229362635242,2404.323278161,7.7,True,False,55.8,519.2922847,4.63,19.7
9.25,6.037151272732715,15.80275374807617,1787.842920801,7.3,True,False,55.6,418.6985763,4.27,19.2
9.45,5.936840818238295,13.562851940952063,1776.2743726,6.6,True,False,55.5,378.73654,4.69,18.8
9.649999999999999,5.924770088139035,15.742085116359103,1623.994990828,6.4,True,False,55.4,374.1923942,4.34,18.4
15.7,7.868501145491006,13.576473877298147,,12.5,True,False,69.8,2613.645177,,24.5
15.95,7.8331234063567905,13.562484952168143,9006.384576,12.5,True,False,69.4,2522.7968,3.57,23.6
16.2,5.463335448810395,13.547580131116971,903.43146487,12.6,True,False,69.1,235.882889,3.83,22.7
16.4,7.792685779014324,13.531776681120505,8964.4192,12.3,True,False,68.7,2422.816,3.7,21.9
16.65,7.807290319014157,8.916103530553727,11628.514664800003,11.9,True,False,68.3,2458.45976,4.73,21.1
16.950000000000003,7.6865852548995255,13.497563073681183,11265.02355011,11.4,True,False,67.9,2178.921383,5.17,2.3
17.15,5.177473697553185,13.479279492259018,1116.5773311,10.9,True,False,67.4,177.234497,6.3,19.5
17.450000000000003,7.492861337600732,6.678342114654332,11812.2934146,10.5,True,False,67.0,1795.18137,6.58,18.8
17.700000000000003,7.462296815795923,13.440028433964464,10237.91820576,10.1,True,False,66.5,1741.142552,5.88,18.0
17.9,7.197028804400594,13.41835284767519,7037.8581791999995,9.6,True,False,65.8,1335.45696,5.27,17.4
18.200000000000003,7.128988142093656,13.394889679178789,6587.401497600001,9.2,True,False,65.0,1247.61392,5.28,16.7
18.4,5.285525295774002,11.071034933244212,870.7892508,8.8,True,False,64.2,197.45788,4.41,16.1
18.700000000000003,6.905494439309043,13.342998184449574,4888.934399090001,8.4,True,False,63.3,997.7417141,4.9,15.5
19.0,6.786308542725836,11.103437275110155,6863.696239875,8.0,True,False,62.5,885.6382245,7.75,14.9
19.25,4.476640746142478,8.682029433869172,519.718114743,7.6,True,False,61.7,87.9387673,5.91,14.4
19.549999999999997,6.641003610457795,13.259366735774229,5292.114959378,7.3,True,False,62.0,765.8632358,6.91,13.9
1.15,,,,13.8,True,False,77.0,,,52.6
1.15,,,,13.8,True,False,74.0,,6.33,51.9
1.15,,,,13.8,True,False,71.0,,5.96,51.2
1.15,,,,13.8,True,False,69.8,,5.56,5.6
1.15,,,,13.8,True,False,69.3,,5.49,49.9
1.15,,,,13.8,True,False,68.7,,5.44,49.3
1.15,,,,13.8,True,False,68.0,,5.76,48.6
1.2000000000000002,,,,14.0,True,False,67.4,,5.0,48.0
1.25,,,,14.1,True,False,66.8,,4.96,47.3
1.25,,,,14.3,True,False,66.2,,5.19,46.7
1.25,,,,14.4,True,False,65.7,,5.67,46.0
1.2999999999999998,,,,14.6,True,False,65.1,,5.22,45.4
1.35,,,,14.4,True,False,64.5,,5.3,44.7
1.35,,,,14.0,True,False,63.9,,6.53,44.0
1.45,,,,13.7,True,False,63.3,,6.31,43.3
1.45,,,,13.3,True,False,62.6,,5.67,42.6
2.3,8.428357321961078,15.078495673267081,,14.2,True,False,77.4,4574.9787,,55.8
2.4,8.55524963476269,10.481840975093991,49706.0949924,14.2,True,False,77.2,5193.94932,9.57,55.3
2.4,6.283883290053061,12.807649892834847,5069.288103,14.2,True,False,77.0,535.86555,9.46,54.7
2.5,8.458859026063054,10.50457426724686,46883.7328505,13.9,True,False,76.8,4716.673325,9.94,54.2
2.55,4.0101806546136,15.120829380625914,535.5728581400001,13.4,True,False,76.9,55.156834,9.71,53.7
2.6,8.436302603393727,12.827412282842761,44177.911148399995,13.3,True,False,76.4,4611.47298,9.58,53.1
2.7,8.454870308871028,15.136348910517027,45287.73016480001,13.3,True,False,76.1,4697.89732,9.64,52.6
2.75,6.354920567490587,15.140886238411662,4936.2167712,13.1,True,False,76.0,575.31664,8.58,52.1
2.8,6.036180173994,8.235890725928495,3501.1055131199996,12.9,True,False,75.4,418.292176,8.37,51.5
2.8499999999999996,5.841576388980314,15.145093816950123,2850.98365944,12.7,True,False,75.7,344.321698,8.28,51.0
2.9,7.9957823615064045,12.843054154612485,25231.50081,12.5,True,False,75.0,2968.41186,8.5,5.5
3.0,5.582152025939009,15.145574985837381,2497.0410134,12.3,True,False,75.5,265.642661,9.4,49.9
3.0,7.702886793005355,15.145035341402345,17584.97403324,12.1,True,False,75.2,2214.732246,7.94,49.4
3.1,7.473942369678941,12.841556284694725,12506.9172937,11.9,True,False,75.4,1761.537647,7.1,48.8
3.2,7.329364185236271,15.142926084993157,10914.7914952,11.6,True,False,74.9,1524.41222,7.16,48.2
3.25,7.287393184429305,12.839140680474488,11547.866080000002,0.0,True,False,74.6,1461.7552,7.9,47.6
6.25,8.78456811232088,12.342337174731824,,12.6,True,False,65.7,6532.651,,37.9
6.550000000000001,8.92235990514256,14.589579905513864,40562.89445416,12.6,True,False,65.1,7497.762376,5.41,37.3
6.85,4.351899627159291,12.268375857725164,453.33457272,12.6,True,False,64.2,77.625783,5.84,36.8
7.15,6.591991175445319,12.575271338911492,4572.28121031,12.5,True,False,63.4,729.231453,6.27,36.2
7.550000000000001,8.94183520037566,12.434557904486915,40137.3771225,12.4,True,False,62.2,7645.21469,5.25,35.7
7.9,8.755604592073286,12.277769856991203,35792.3211936,12.3,True,False,61.1,6346.15624,5.64,35.2
8.3,8.55366587160635,14.498547804935212,33136.81370955,12.2,True,False,59.2,5185.729845,6.39,34.7
8.7,8.63468810841487,14.4814668954531,31209.756591299996,12.1,True,False,57.5,5623.379566,5.55,34.2
9.1,8.650758473216515,14.4649221285458,26915.1978327,12.1,True,False,56.9,5714.47937,4.71,33.7
9.5,8.589431034124615,14.449034053103773,26496.555494309996,11.9,True,False,54.8,5374.554867,4.93,33.2
5.45,8.58508615486606,14.433854447769459,30074.045973840002,11.9,True,False,51.7,5351.253732,5.62,32.7
1.45,8.496293064427533,12.116875244566609,27225.0061226,11.8,True,False,48.1,4896.583835,5.56,32.2
1.85,8.33414967807436,12.124531732774344,19361.01714,11.8,True,False,46.4,4163.6596,4.65,31.6
11.350000000000001,5.873858195217102,14.392097517425281,2300.8509315399997,11.9,True,False,46.0,355.618382,6.47,31.1
11.8,8.048461690272322,14.377942377159178,17929.0435389,11.8,True,False,46.7,3128.97793,5.73,3.5
12.25,8.116622554816592,12.060086875256788,15542.5533872,11.7,True,False,47.8,3349.68823,4.64,29.9
2.6500000000000004,9.077638600834856,14.769566328627073,,15.2,True,False,75.0,8757.2622,,56.1
2.7,7.112015505272318,17.00240572987656,10205.4560192,15.2,True,False,74.8,1226.61731,8.32,55.3
2.75,9.410579168728967,14.62583258927365,103599.69020800001,14.2,True,False,74.7,12216.9446,8.48,54.5
2.8,9.41666054857069,12.456765213829568,101527.516181,14.2,True,False,74.5,12291.46685,8.26,53.6
2.8499999999999996,9.48550489249839,19.10723970980719,117190.50872099999,14.0,True,False,74.1,13167.47289,8.9,52.8
2.9,9.325823413561745,19.097679584069382,92823.760196,13.8,True,False,73.8,11224.1548,8.27,52.0
2.95,9.054082354939448,19.08797662039811,73986.77765500001,13.8,True,False,73.6,8553.3847,8.65,51.1
3.0,9.081098480558612,16.775508342417965,72409.9373,13.3,True,False,73.4,8787.61375,8.24,5.3
3.05,8.897485159639281,16.766592528785093,60556.25992535999,13.5,True,False,73.3,7313.557962,8.28,49.4
3.1,6.373568862651302,16.755328984060654,4900.180351,13.8,True,False,73.0,586.145975,8.36,48.6
3.1500000000000004,6.167899532822395,19.046177157357437,3946.30130942,13.8,True,False,72.7,477.182746,8.27,47.8
3.2,8.195189250002322,19.03445164222804,27900.770359000002,14.0,True,False,72.0,3623.47667,7.7,46.9
3.3,5.884957769186956,19.02216291250412,2495.53781908,14.8,True,False,71.8,359.587582,6.94,46.1
3.3,7.944367876421553,14.411662690125631,20104.10115603,14.6,True,False,71.4,2819.649531,7.13,45.3
3.4,8.054189571239945,14.390756133338748,22626.5832263,14.3,True,False,71.0,3146.95177,7.19,44.5
3.4,8.226605397441643,18.981938537344384,27295.571328,14.1,True,False,75.0,3739.11936,7.3,43.7
5.4,8.285991031563377,,,14.9,True,False,77.7,3967.8951,,41.2
5.45,8.33323794888414,,11023.64278,15.0,True,False,77.6,4159.8652,2.65,4.2
5.5,10.70542814242599,,116398.89996479999,14.9,True,False,77.1,44597.27968,2.61,39.2
5.55,10.771664349446334,,109597.89776999998,14.4,True,False,78.3,47651.2599,2.3,38.2
5.65,8.458986157378021,,10613.86425,14.1,True,False,77.4,4717.273,2.25,37.2
5.65,10.470734483378946,,96281.94494100001,14.2,True,False,76.9,35268.1117,2.73,36.2
5.75,10.238726006932398,,79701.60489,14.1,True,False,76.8,27965.4754,2.85,35.2
5.85,10.544058668942652,,84631.36778,14.2,True,False,77.2,37951.286,2.23,34.2
5.95,10.39428495896442,,75799.8918344,14.3,True,False,76.0,32672.36717,2.32,33.2
6.05,5.988878506184696,,893.6859008000001,14.3,True,False,76.3,398.96692,2.24,32.2
6.15,7.867922580209132,,6843.789639,14.1,True,False,76.2,2612.13345,2.62,31.2
6.25,9.994089059373785,,67879.62337,13.7,True,False,76.4,21896.6527,3.1,3.1
6.35,9.828525103343937,,72366.709311,13.4,True,False,76.0,18555.56649,3.9,29.1
6.4,9.73188156639793,,57277.14732,13.3,True,False,74.8,16846.2198,3.4,28.0
6.5,9.709182207731661,,59285.263896000004,13.4,True,False,74.7,16468.12886,3.6,27.0
6.55,5.238823486452158,,659.56891,13.4,True,False,74.4,188.44826,3.5,26.1
1.85,8.852733187922347,15.786530096857753,,15.0,False,True,74.5,6993.47736,,65.7
1.9,8.968693585642377,15.79291079153936,66282.14901204,14.8,False,True,74.3,7853.335191,8.44,65.1
1.9,8.945706059598466,15.79859468417989,60861.6841287,14.4,False,True,74.1,7674.86559,7.93,64.5
1.9,8.906292492629369,13.508833212218345,52459.395822900005,14.3,False,True,73.9,7378.25539,7.11,63.9
2.0,8.963651158166552,15.809983362317642,53759.1847312,14.2,False,True,73.7,7813.83499,6.88,63.3
2.0,8.831019985880895,15.816395651522791,49545.22621236,13.9,False,True,73.4,6843.263289,7.24,62.7
2.05,8.847358111959105,15.82297840598915,47161.59682974,13.8,False,True,73.2,6955.987733,6.78,62.1
2.1,8.895098318756904,15.829421219614622,48227.36958619,13.8,False,True,72.9,7296.122479,6.61,61.5
2.1500000000000004,8.68826835679493,15.836440447060081,38029.886929570006,13.5,False,True,72.6,5932.899677,6.41,6.9
2.2,8.41474759657914,11.240092595368653,30102.6189876,13.5,False,True,72.2,4513.13628,6.67,6.3
2.25,8.267112567970731,15.851388329055306,30370.781844,13.5,False,True,72.1,3893.68998,7.8,59.7
2.3,8.126097852851712,13.556333010516196,26714.469123000003,13.3,False,True,72.2,3381.57837,7.9,59.1
2.3499999999999996,5.6038451527891535,15.866466073022977,2017.0090231999998,12.9,False,True,72.0,271.46824,7.43,58.6
2.4,5.6613440459376,15.874387209399332,2130.63318663,12.9,False,True,71.8,287.534843,7.41,58.1
2.45,7.4758911647252315,11.397985882865408,12760.761080100001,12.9,False,True,71.6,1764.97387,7.23,57.5
2.5,5.131588765273041,13.613604878000375,1134.2152620000002,12.9,False,True,71.1,169.28586,6.7,57.0
7.75,6.42258477193045,14.40973423853405,,7.7,True,False,59.9,615.592225,,19.4
7.949999999999999,4.319438361233051,16.682612381061706,372.726200048,7.7,True,False,59.3,75.1464113,4.96,18.8
8.15,6.550298382255138,14.38802734047629,4133.766325770001,7.5,True,False,59.0,699.452847,5.91,18.2
8.35,6.512967019927086,16.623177772346846,3591.4749910000005,7.2,True,False,58.6,673.8227,5.33,17.7
8.600000000000001,6.502554310486034,12.032873354065467,3447.5771881100004,6.7,True,False,58.1,666.842783,5.17,17.1
8.8,6.355146179002417,14.263535030491203,4125.951065859,6.3,True,False,57.5,575.4464527,7.17,16.6
9.05,6.314897772848553,14.230397144236385,4095.8445410610007,5.9,True,False,56.9,552.7455521,7.41,16.1
9.3,6.345217463278706,16.50265889583179,3857.283854768,5.4,True,False,56.1,569.7612784,6.77,15.6
9.55,6.1635489239948456,14.16983744737933,3149.9873886,4.9,True,False,55.3,475.11122,6.63,15.1
5.3,6.046504751876257,16.442291193554993,2780.926702092,4.7,True,False,54.3,422.6332374,6.58,14.6
5.550000000000001,3.8501235801449476,14.109815401374542,322.88224377,4.3,True,False,53.3,46.998871,6.87,14.2
1.3,5.917074633289367,11.802373477232038,2395.0389292500004,3.9,True,False,52.4,371.323865,6.45,13.7
1.5,5.80617163320157,16.353533002875988,1864.45180911,3.8,True,False,51.6,332.344351,5.61,13.3
6.3,3.287040562079934,11.719378501339111,140.776227238,3.6,True,False,51.0,26.7635413,5.26,12.9
6.5,5.461673683039438,16.29578876300827,1142.13247714,3.5,True,False,56.0,235.4912324,4.85,12.5
11.25,5.422638896916092,13.970753783603087,1268.2654958399999,3.4,True,False,51.0,226.4759814,5.6,12.2
7.25,3.5169405010663923,11.694638503321052,,10.6,True,False,59.6,33.681223,,18.7
7.35,5.745400886032344,13.804630585127871,2358.1273046759998,10.6,True,False,59.1,312.7489794,7.54,18.2
7.4,5.644582655742532,11.474039095917728,2346.8708591600002,10.5,True,False,58.6,282.7555252,8.3,17.6
7.5,5.580807173740552,13.745056977303792,2177.99519471,10.3,True,False,58.0,265.285651,8.21,17.1
7.6,3.276388711430825,11.454851337875196,227.19816834000002,9.9,True,False,57.4,26.479973,8.58,16.6
7.7,5.443258593244437,13.683912153057518,2039.1339517920003,9.3,True,False,56.8,231.1943256,8.82,16.1
7.8,3.2166594505241677,13.651733189905924,173.61477792,8.6,True,False,56.2,24.944652,6.96,15.7
7.9,5.279375409049327,15.921139204680209,1542.503485608,7.9,True,False,55.3,196.2472628,7.86,15.2
8.0,2.87919564830533,15.88737005343968,23.139935,7.2,True,False,54.8,17.79995,1.3,14.8
8.149999999999999,5.11126112440023,15.85352288955579,1905.9545082240002,5.9,True,False,54.1,165.8794176,11.49,14.5
8.25,2.7456246881737196,15.820132778387752,153.2515056,5.6,True,False,53.4,15.57434,9.84,14.1
8.4,4.8475645637569444,15.787151247675173,904.75062008,5.2,True,False,52.6,127.4296648,7.1,13.8
8.5,4.726053947200259,15.754700030926656,592.45920825,4.7,True,False,51.9,112.849373,5.25,13.5
8.7,4.807568754816911,15.723803245114768,630.532984895,4.4,True,False,51.5,122.4335893,5.15,13.3
8.8,4.895918320015523,15.695865135528265,663.3641337439999,4.5,True,False,51.3,133.7427689,4.96,13.0
8.95,4.912643455523669,8.775858314797526,677.2722585900001,4.5,True,False,58.0,135.9984455,4.98,12.8
5.5,,,,,True,False,53.3,,,28.0
5.6,,,,,True,False,52.8,,5.72,27.4
5.75,,,,,True,False,52.3,,5.81,26.8
5.9,,,,,True,False,52.0,,6.14,26.2
6.05,,,,,True,False,51.7,,6.42,25.6
6.25,,,,,True,False,51.5,,6.32,25.0
6.45,,,,,True,False,51.0,,6.41,24.4
6.6,,,,,True,False,54.0,,6.21,23.8
6.75,,,,,True,False,49.9,,6.35,23.2
6.95,,,,,True,False,49.4,,5.87,22.6
7.15,,,,,True,False,48.7,,5.39,22.1
7.3,,,,,True,False,48.2,,5.24,21.5
7.5,,,,,True,False,48.0,,4.65,2.9
7.7,,,,,True,False,47.7,,4.47,2.4
7.9,,,,,True,False,47.8,,4.85,19.9
8.1,,,,,True,False,47.9,,6.0,19.4
6.6,7.990955904724466,13.186113462808116,,13.5,True,False,73.3,2954.119467,,31.3
6.75,8.168945050600401,13.173886945276905,16800.983726799997,13.5,True,False,73.0,3529.61843,4.76,3.5
6.9,8.177177652627691,8.559486103606488,15267.236187060002,13.6,True,False,72.8,3558.796314,4.29,29.7
7.1,5.85358876556259,13.149937687571544,1606.50553282,13.2,True,False,72.7,348.482762,4.61,29.0
7.25,5.906531335599474,8.67709870892586,1690.1754838,13.1,True,False,72.6,367.429453,4.6,28.2
7.4,8.105556876018513,10.866356480170861,16000.94950755,12.7,True,False,72.5,3312.825985,4.83,27.5
7.6,8.14455046689128,13.116270855627393,14604.919984,12.4,True,False,72.4,3444.5566,4.24,26.8
7.8,8.199453057126911,13.105670828795775,14410.2794616,12.2,True,False,72.4,3638.95946,3.96,26.2
8.05,8.043112690852661,13.094864731582495,13382.8285616,11.9,True,False,72.3,3112.285712,4.3,25.5
8.3,5.456559322821322,10.795383127575562,1197.2214912,11.9,True,False,72.1,234.28992,5.11,24.9
8.5,5.513971300568623,13.070158088328649,1205.9341074000001,11.2,True,False,71.8,248.13459,4.86,24.3
8.7,7.589061916162276,13.055505368333232,11068.167936,11.1,True,False,71.4,1976.45856,5.6,23.7
8.9,7.47812521606494,10.739587232400936,8844.6066,11.3,True,False,71.1,1768.92132,5.0,23.2
9.149999999999999,7.225128889525863,10.719206285484255,7101.07583812,11.3,True,False,77.0,1373.515636,5.17,22.6
9.350000000000001,7.145893497461668,13.002939997118013,6585.5108871600005,11.0,True,False,73.0,1268.884564,5.19,22.1
9.55,7.122364802851841,10.682330661929695,5961.407482549999,11.3,True,False,69.9,1239.377855,4.81,21.5
1.9,7.0589213120363175,16.557487677087103,,10.9,True,False,68.7,1163.18977,,19.6
6.45,5.291731341217193,11.93674771171459,1128.54285864,10.9,True,False,68.3,198.687123,5.68,18.9
11.05,4.8553027783982445,14.23599037898958,761.52803824,10.8,True,False,67.8,128.419568,5.93,18.2
11.1,4.556443405809851,16.50857340769821,594.32338368,10.7,True,False,67.4,95.244132,6.24,17.6
11.1,6.782749113973115,16.492268627477195,4977.25184568,10.7,True,False,67.0,882.491462,5.64,17.0
11.15,6.666565983376095,11.876693195522185,4674.872660395,10.6,True,False,66.6,785.6928841,5.95,16.4
11.25,6.604259043748384,9.610993923087126,4695.159771024,10.5,True,False,66.1,738.2326684,6.36,15.9
11.3,6.6144410923089545,11.841214308783423,4139.122219514999,10.5,True,False,65.6,745.7877873,5.55,15.3
11.4,6.448376270432791,16.43120370116883,2368.78420875,10.3,True,False,65.0,631.675789,3.75,14.8
11.5,6.291345323587469,16.41630875196235,2418.658604992,10.1,True,False,64.1,539.8791529,4.48,14.3
11.55,6.161679523692273,11.796004459495373,2769.467439344,10.0,True,False,62.9,474.2238766,5.84,13.9
11.649999999999999,3.883935910094528,14.1254752681778,312.59563312,9.7,True,False,61.5,48.615184,6.43,13.5
11.649999999999999,5.892807563874814,16.369097452598833,2442.72009109,9.3,True,False,63.0,362.4213785,6.74,13.1
11.7,5.827995118970638,16.351959850216677,2021.0780548,8.2,True,False,59.3,339.676984,5.95,12.8
11.7,5.772145983691702,14.03261430633452,1830.9901380000001,7.6,True,False,58.5,321.22634,5.7,12.4
11.75,1.3045280230151777,16.31303345384069,21.63652063,7.2,True,False,57.7,3.685949,5.87,12.1
5.55,7.12643240746338,16.943784071603513,,10.4,True,False,57.3,1244.429421,,29.0
5.7,7.273190925654941,14.614815236507244,5908.680969999999,10.4,True,False,56.7,1441.1417,4.1,28.4
5.8,7.219161829679776,16.890779949864594,5857.3265751,10.4,True,False,56.4,1365.34419,4.29,27.8
5.9,7.135407203492244,14.595927957011499,5449.51314026,10.4,True,False,55.9,1255.648189,4.34,27.2
6.0,7.166767567233703,12.438956604675157,5130.77291496,10.0,True,False,55.6,1295.649726,3.96,26.6
6.15,7.07569831433461,14.507404453490523,6245.54951856,9.7,True,False,55.3,1182.869227,5.28,26.0
6.3,4.813771550396277,16.782459589951777,702.213666,9.2,True,False,54.8,123.19538,5.7,25.4
6.45,7.117630648786868,9.851035692533705,6389.655956879999,8.8,True,False,54.2,1233.524316,5.18,24.9
6.6,4.715922877699268,16.727610593348246,531.7484536,8.0,True,False,53.6,111.71186,4.76,24.4
6.75,2.5641154714136505,16.700286801237862,60.919179160000006,8.2,True,False,53.3,12.989164,4.69,23.8
6.95,6.858761704946321,14.371000704274786,4522.8894299,8.3,True,False,52.8,952.1872484,4.75,23.3
7.05,4.534873421945444,14.343771892441044,440.89141668,8.2,True,False,52.1,93.211716,4.73,22.8
